,URL,latitude,longitude,city,state,brand
485,https://www.crunch.com/locations/boise-black-eagle,43.591468,-116.295235,Boise,ID,Crunch
486,https://www.crunch.com/locations/placentia,33.89575,-117.87087,Placentia,CA,Crunch
487,https://www.crunch.com/locations/orange,33.779942,-117.894774,Orange,CA,Crunch
488,https://www.crunch.com/locations/eagle,43.691114,-116.34297,Eagle,ID,Crunch
489,https://www.crunch.com/locations/meridian,43.619858,-116.37682,Meridian,ID,Crunch
490,https://www.crunch.com/locations/anaheim,33.83772,-117.94142,Anaheim,CA,Crunch
491,https://www.crunch.com/locations/garden-grove,33.80234,-117.961591,Garden Grove,CA,Crunch
492,https://www.crunch.com/locations/fountain-valley,33.69981,-117.97255,Fountain Valley,CA,Crunch
493,https://www.crunch.com/locations/monrovia,34.1381,-118.01281,Monrovia,CA,Crunch
494,https://www.crunch.com/locations/la-mirada,33.9153934,-118.03005189999999,La Mirada,CA,Crunch
495,https://www.crunch.com/locations/huntington-beach,33.72993,-118.02514,Huntington Beach,CA,Crunch
496,https://www.crunch.com/locations/nampa,43.598094,-116.506343,Nampa,ID,Crunch
497,https://www.crunch.com/locations/palmdale,34.579086,-118.088839,Palmdale,CA,Crunch
498,https://www.crunch.com/locations/cerritos,33.84678,-118.08039,Cerritos,CA,Crunch
499,https://www.crunch.com/locations/norwalkca,33.88767,-118.08688,Norwalk,CA,Crunch
500,https://www.crunch.com/locations/lakewood,33.86063,-118.12513,Lakewood,CA,Crunch
501,https://www.crunch.com/locations/lancaster,34.671635,-118.148425,Lancaster,CA,Crunch
502,https://www.crunch.com/locations/caldwell,43.661721,-116.640669,Caldwell,ID,Crunch
503,https://www.crunch.com/locations/long-beach,33.836304,-118.188496,Long Beach,CA,Crunch
504,https://www.crunch.com/locations/burbank,34.17344,-118.29879,Burbank,CA,Crunch
505,https://www.crunch.com/locations/west-hollywood,34.09801,-118.36445,Los Angeles,CA,Crunch
506,https://www.crunch.com/locations/van-nuys,34.1927744,-118.4491835,Van Nuys,CA,Crunch
507,https://www.crunch.com/locations/santa-clarita,34.41592,-118.46016,Santa Clarita,CA,Crunch
508,https://www.crunch.com/locations/northridge,34.25532,-118.53612,Northridge,CA,Crunch
509,https://www.crunch.com/locations/chatsworth,34.23498,-118.58927,Chatsworth,CA,Crunch
510,https://www.crunch.com/locations/west-hills,34.202133,-118.611447,Canoga Park,CA,Crunch
511,https://www.crunch.com/locations/simi-valley,34.28405,-118.76277,Simi Valley,CA,Crunch
512,https://www.crunch.com/locations/bakersfield,35.427763,-119.022674,Bakersfield,CA,Crunch
513,https://www.crunch.com/locations/shaw,36.808405,-119.711216,Clovis,CA,Crunch
514,https://www.crunch.com/locations/north-fresno,36.84419,-119.790271,Fresno,CA,Crunch
515,https://www.crunch.com/locations/sparks,39.52955,-119.7196,Sparks,NV,Crunch
516,https://www.crunch.com/locations/reno,39.476662,-119.78321,Reno,NV,Crunch
517,https://www.crunch.com/locations/santa-maria,34.952,-120.4341,Santa Maria,CA,Crunch
518,https://www.crunch.com/locations/merced,37.320132,-120.480239,Merced,CA,Crunch
519,https://www.crunch.com/locations/ceres,37.609838,-120.968842,Ceres,CA,Crunch
520,https://www.crunch.com/locations/folsom,38.67232,-121.15376,Folsom,CA,Crunch
521,https://www.crunch.com/locations/granite-bay,38.74258,-121.2236,Granite Bay,CA,Crunch
522,https://www.crunch.com/locations/stockton,38.00341,-121.29312,Stockton,CA,Crunch
523,https://www.crunch.com/locations/rocklin,38.79816,-121.29255,Rocklin,CA,Crunch
524,https://www.crunch.com/locations/elk-grove,38.40735,-121.3853,Elk Grove,CA,Crunch
525,https://www.crunch.com/locations/tracy,37.7408,-121.45216,Tracy,CA,Crunch
526,https://www.crunch.com/locations/marketsquare,38.5987,-121.42491,Sacramento,CA,Crunch
527,https://www.crunch.com/locations/gilroy,37.000353,-121.560848,Gilroy,CA,Crunch
528,https://www.crunch.com/locations/watsonville,36.938683,-121.776216,Watsonville,CA,Crunch
529,https://www.crunch.com/locations/san-jose,37.37106,-121.84661,San Jose,CA,Crunch
530,https://www.crunch.com/locations/winchester,37.30055,-121.95123,San Jose,CA,Crunch
531,https://www.crunch.com/locations/walnut-creek,37.9264467,-122.0173392,Walnut Creek,CA,Crunch
